glucose,glycogen,fatty_acid,triglycerides,glycerol,amino_acid,ammonia,urea,cholesterol,bile_acid,atp,adp,nad_plus,nadh,nadph,acetyl_coa,ketone_body,lactate,oxygen,albumin,clotting_factor,phaseI_intermediates,conjugates,ornithine,citrulline,argininosuccinate,arginine,ethanol,acetaldehyde,acetate,insulin,glucagon,epinephrine,cortisol,inflammation,oxygen_pressure,pH,temperature,is_postprandial,insulin_degrading_enzyme_activity,liver_function,xenobiotic_load,insulin_sensitivity,time,scenario
19.029442118884027,400.0,60.46248922006412,80.0,7.806707965483517,0.0,1.3444895843497548e-45,11.75226229405499,0.2041313584139558,24.79586864158604,85.42552050342769,0.0006341918804747454,0.06436530783510293,59.935634692164925,20.0,0.2674154885278148,63.44689529140809,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.5816899968928825e-43,2.3619708716237584e-28,1.601665268498086e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.15,normal_three_meals
19.01316941101687,400.0,60.61278810575443,80.0,7.809424619886634,0.0,1.0621467716363064e-45,11.75226229405499,0.20127351939616042,24.798726480603836,85.37595204290942,0.0006230935225664374,0.06345309516750318,59.936546904832525,20.0,0.25547683151425254,63.45973506273134,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.2523585256725116e-43,2.0312949495964327e-28,1.3807388901286273e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.166666666666667,normal_three_meals
18.99705150180901,400.0,60.76309976242209,80.0,7.812129065644863,0.0,8.39095949592682e-46,11.75226229405499,0.19845569012461417,24.801544309875382,85.32639164537562,0.0006121893859215247,0.06255384769851322,59.93744615230152,20.0,0.24409535608025879,63.47200488149768,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,9.915937435017205e-44,1.7469136566529324e-28,1.1902792584400545e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.183333333333334,normal_three_meals
18.981087121385453,400.0,60.91342400855431,80.0,7.814821357623855,0.0,6.628858001782188e-46,11.75226229405499,0.19567731046286957,24.804322689537127,85.27683922484056,0.0006014760716678981,0.0616673805164804,59.93833261948355,20.0,0.23324481250499382,63.48373117894073,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,7.851211588605039e-44,1.502345744721522e-28,1.026085841377761e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.2,normal_three_meals
18.965275009641708,400.0,61.06376066522708,80.0,7.817501550442693,0.0,5.2367978214079284e-46,11.75226229405499,0.1929378281163894,24.807062171883608,85.22729469557805,0.0005909502404137098,0.06079351135799549,59.939206488642036,20.0,0.22290018422849014,63.49493915054446,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,6.216377756801723e-44,1.2920173404605092e-28,8.845371076274846e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.216666666666667,normal_three_meals
18.949613916170637,400.0,61.21410955606807,80.0,7.820169698475004,0.0,4.137070278912264e-46,11.75226229405499,0.19023669852275996,24.809763301477236,85.17775797212813,0.0005806086112064699,0.05993206056977631,59.94006793943026,20.0,0.21303763037481177,63.50565281355715,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,4.921935703298317e-44,1.1111349127960381e-28,7.625107368362814e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.233333333333333,normal_three_meals
18.934102600189902,400.0,61.36447050722009,80.0,7.822825855850057,0.0,3.2682855203406886e-46,11.75226229405499,0.18757338474344132,24.812426615256555,85.12822896930354,0.0005704479605103567,0.05908285107110333,59.94091714892893,20.0,0.20363443092478511,63.515895061855154,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,3.8970170531913864e-44,9.55576025004593e-29,6.573148225571164e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.25,normal_three_meals
18.9187398304699,400.0,61.514843347305096,80.0,7.825470076453867,0.0,2.581945561069144e-46,11.75226229405499,0.18494735735703313,24.815052642642964,85.07870760219595,0.0005604651212014254,0.058245708316798955,59.94175429168324,20.0,0.19466893441786726,63.52568771827707,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,3.085506871613911e-44,8.2179538150395e-29,5.666285538341266e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.266666666666667,normal_three_meals
18.90352438526227,400.0,61.66522790738866,80.0,7.828102413930283,0.0,2.039736993244624e-46,11.75226229405499,0.18235809435403466,24.817641905645964,85.02919378618206,0.0005506569815804005,0.057420460260742746,59.94257953973929,20.0,0.18612050806809638,63.535051584543275,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,2.442972514253235e-44,7.067440280933971e-29,4.8845106983145436e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.283333333333333,normal_three_meals
18.88845505222893,400.0,61.81562402094501,80.0,7.830722921682081,0.0,1.611392224663253e-46,11.75226229405499,0.17980508103307818,24.82019491896692,84.97968743692957,0.0005410204844027434,0.05660693731991469,59.94339306268012,20.0,0.17796949018421104,63.544006488870814,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.9342317339458695e-44,6.077998641603215e-29,4.210573616943815e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.3,normal_three_meals
18.873530628371647,400.0,61.96603152382253,80.0,7.833331652872041,0.0,1.2729998574839698e-46,11.75226229405499,0.1772878098986151,24.82271219010138,84.93018847040281,0.0005315526259256954,0.055804972338958835,59.94419502766108,20.0,0.17019714478894446,63.552571331388556,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.53142699348903e-44,5.227078831778765e-29,3.629602508669926e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.316666666666666,normal_three_meals
18.858749919962115,400.0,62.11645025420978,80.0,7.835928660424035,0.0,1.0056698874123362e-46,11.75226229405499,0.17480578056003448,24.82519421943996,84.88069680286841,0.0005222504549719958,0.05501440055525971,59.94498559944478,20.0,0.16278561833720187,63.56076412745304,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,1.2125006245570501e-44,4.4952877953297384e-29,3.1287760678206265e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.333333333333333,normal_three_meals
18.84411174247257,400.0,62.266880052602005,80.0,7.838513997024089,0.0,7.944792110557455e-47,11.75226229405499,0.172358499632194,24.8276415003678,84.83121235090069,0.0005131110720099859,0.05423505956452407,59.94576494043551,20.0,0.15571789843732708,63.56860204896069,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,9.599874001636356e-45,3.865947503983575e-29,2.6970408212392003e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.35,normal_three_meals
18.829614920506923,400.0,62.4173207617681,80.0,7.841087715121462,0.0,6.27638576734039e-47,11.75226229405499,0.16994548063734327,24.83005451936265,84.78173503138684,0.0005041316282498111,0.05346678928686056,59.94653321071317,20.0,0.1489777744839629,63.57610146374796,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,7.600584524724891e-45,3.324714853425875e-29,2.3248674327712892e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.366666666666666,normal_three_meals
18.8152582877324,400.0,62.567772226718084,80.0,7.843649866929707,0.0,4.958344756198908e-47,11.75226229405499,0.16756624390842045,24.832433756091575,84.73226476153214,0.0004953093247554394,0.052709431933350134,59.94729056806668,20.0,0.14254980011512142,63.583277973166815,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,6.017642184644079e-45,2.8592547739462524e-29,2.004040592978105e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.383333333333334,normal_three_meals
18.8010406868117,400.0,62.718234294671014,80.0,7.846200504427725,0.0,3.9170923573971374e-47,11.75226229405499,0.16522031649370256,24.834779683506294,84.6828014588647,0.00048664141157221924,0.05196283197310001,59.94803716802693,20.0,0.1364192574100098,63.590146447919,0.0,93.05548952602737,54.538152368790385,16.230636729481578,0.0,0.0,1.8761311470274977,4.7643498498568404e-45,2.4589591055937771e-29,1.727477866644695e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.4,normal_three_meals
